v2.id,title,description,preconditions,postconditions,tags,priority,severity,type,behavior,automation,status,is_flaky,layer,steps_type,steps_actions,steps_result,steps_data,milestone_id,milestone,suite_id,suite_parent_id,suite,suite_without_cases,parameters,is_muted,cf_6,cf_7,cf_8,cf_9,cf_10
109,"Orders: Open shipment tracking details and verify tracking link (Discount eligible, 3DS required)","Validates Search behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,jira:",medium,major,functional,positive,automated,actual,no,api,classic,"1. ""Open a shipped order""
2. ""Open tracking details""
3. ""Verify tracking link opens correctly""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,24,4,"Order History",,,no,"Backend API",Admin,Medium,Automated,"Discount eligible, 3DS required"
102,"Cart: Negative: Apply then remove promo code updates totals (Discount eligible)","Validates Search behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,jira:",low,minor,functional,negative,is-not-automated,actual,no,e2e,classic,"1. ""Add eligible items to the cart""
2. ""Apply a promo code""
3. ""Confirm discount and totals update""
4. ""Remove the promo and confirm totals revert""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,24,4,"Order History",,,no,Admin,Admin,High,Candidate,"Discount eligible"
117,"Auth: Sign in and land on authenticated area (Discount eligible)","Validates Search behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Open ShopEase and navigate to Login""
2. ""Sign in as a guest account""
3. ""Confirm the user lands on the authenticated area""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,24,4,"Order History",,,no,Admin,Guest,Low,Candidate,"Discount eligible"
23,"Admin: Sign in to admin and navigate to an admin section (EU address, Discount eligible)","Validates Search behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
","1. """"
2. """"
","1. """"
2. """"
",,,25,4,Cancellation,,,no,Admin,"Returning user",High,Automated,"EU address, Discount eligible"
19,"Orders: View refund-in-progress status updates (Out-of-stock, 3DS required)","Validates Search behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open an order with a refund in progress""
2. ""Review refund status""
3. ""Confirm status updates are visible""
4. ""Confirm final state matches refund outcome""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,25,4,Cancellation,,,no,Payments,"New user",High,Automated,"Out-of-stock, 3DS required"
18,"Returns: Start a return request for an eligible order (Out-of-stock)","Validates Search behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,api,classic,"1. ""Open an eligible order""
2. ""Start a return request""
3. ""Select a return reason and submit""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,25,4,Cancellation,,,no,Payments,Admin,High,Automated,Out-of-stock
65,"Orders: View refund-in-progress status updates (US address)","Validates Search behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,automated,actual,no,e2e,classic,"1. ""Open an order with a refund in progress""
2. ""Review refund status""
3. ""Confirm status updates are visible""
4. ""Confirm final state matches refund outcome""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,25,4,Cancellation,,,no,Payments,"New user",High,Automated,"US address"
81,"Checkout: Select address and shipping method during checkout (EU address)","Validates Search behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Proceed to checkout from the cart""
2. ""Select or add a delivery address""
3. ""Choose a shipping method""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,25,4,Cancellation,,,no,Payments,Guest,Medium,"Not automated","EU address"
35,"Checkout: Select or add delivery address during checkout (US address, EU address)","Validates Search behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,jira:",low,minor,functional,positive,automated,actual,no,e2e,classic,"1. ""Proceed to checkout from the cart""
2. ""Select or add a delivery address""
","1. """"
2. """"
","1. """"
2. """"
",,,27,4,"Shipment Tracking",,,no,"Web UI","New user",High,Candidate,"US address, EU address"
40,"Orders: Open shipment tracking details and verify tracking link (US address)","Validates Search behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,automated,actual,no,e2e,classic,"1. ""Open a shipped order""
2. ""Open tracking details""
","1. """"
2. """"
","1. """"
2. """"
",,,27,4,"Shipment Tracking",,,no,Search,"Returning user",High,Automated,"US address"
42,"Orders: View refund-in-progress status updates (Out-of-stock)","Validates Search behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open an order with a refund in progress""
2. ""Review refund status""
3. ""Confirm status updates are visible""
4. ""Confirm final state matches refund outcome""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,27,4,"Shipment Tracking",,,no,Search,Guest,Medium,Automated,Out-of-stock
68,"Cart: Apply promo code updates discount and totals (3DS required)","Validates Search behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,api,classic,"1. ""Add eligible items to the cart""
2. ""Apply a promo code""
3. ""Confirm discount and totals update""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,27,4,"Shipment Tracking",,,no,"Web UI",Guest,High,"Not automated","3DS required"
13,"Checkout: Pay by card at checkout (Out-of-stock)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,api,classic,"1. ""Proceed to the payment step in checkout""
2. ""Enter card details""
","1. """"
2. """"
","1. """"
2. """"
",,,20,7,Returns,,,no,"Web UI",Admin,Low,Candidate,Out-of-stock
41,"Returns: Start a return request for an eligible order (EU address)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,to-be-automated,actual,no,api,classic,"1. ""Open an eligible order""
2. ""Start a return request""
3. ""Select a return reason and submit""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,20,7,Returns,,,no,"Backend API","New user",Medium,Candidate,"EU address"
57,"Checkout: Negative: Guest checkout enters email and proceeds (Out-of-stock)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,negative,automated,actual,no,api,classic,"1. ""Add items to cart and proceed to checkout""
2. ""Continue as guest and enter checkout email""
3. ""Enter address and select shipping""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,20,7,Returns,,,no,"Backend API",Guest,Low,"Not automated",Out-of-stock
56,"Cart: Negative: Apply promo code updates discount and totals (Out-of-stock, Discount eligible)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,negative,to-be-automated,actual,no,api,classic,"1. ""Add eligible items to the cart""
2. ""Apply a promo code""
","1. """"
2. """"
","1. """"
2. """"
",,,20,7,Returns,,,no,"Web UI","Returning user",Medium,Candidate,"Out-of-stock, Discount eligible"
92,"Admin: Perform admin action and verify changes persist (US address)","Validates Search behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:search,jira:",medium,major,functional,positive,to-be-automated,actual,no,api,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
3. ""Perform the admin action and save changes""
4. ""Verify changes are reflected in the system""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,20,7,Returns,,,no,Search,"New user",High,"Not automated","US address"
67,"Admin: Perform admin action and verify changes persist (Discount eligible, US address)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,api,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
3. ""Perform the admin action and save changes""
4. ""Verify changes are reflected in the system""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,26,7,"Refund Status",,,no,Search,"New user",High,Automated,"Discount eligible, US address"
74,"Search: Search, sort results, and open a product (Out-of-stock, Discount eligible)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Enter a search query""
2. ""Apply sort order and review results""
3. ""Open a product from the results""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,26,7,"Refund Status",,,no,Search,"New user",High,Candidate,"Out-of-stock, Discount eligible"
89,"Admin: Perform admin action and verify changes persist (Out-of-stock)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,automated,actual,no,e2e,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
3. ""Perform the admin action and save changes""
4. ""Verify changes are reflected in the system""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,26,7,"Refund Status",,,no,Admin,Guest,High,"Not automated",Out-of-stock
94,"Auth: Sign in then sign out clears the session (US address, EU address)","Validates Web UI behavior for admin scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",medium,major,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open ShopEase and navigate to Login""
2. ""Sign in as a admin account""
3. ""Confirm the user lands on the authenticated area""
4. ""Sign out and confirm the session is cleared""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,26,7,"Refund Status",,,no,Admin,Admin,Medium,Automated,"US address, EU address"
12,"Checkout: Select address and shipping method during checkout (US address, 3DS required)","Validates Web UI behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Proceed to checkout from the cart""
2. ""Select or add a delivery address""
3. ""Choose a shipping method""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,21,5,"Catalog Management",,,no,"Web UI","New user",High,Automated,"US address, 3DS required"
52,"Search: Apply facets then clear filters restores default results (US address, 3DS required)","Validates Web UI behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Run a search for a common product""
2. ""Apply one filter facet""
3. ""Apply a second facet and confirm results update""
4. ""Clear filters and confirm defaults restore""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,21,5,"Catalog Management",,,no,Payments,Admin,High,Automated,"US address, 3DS required"
86,"Orders: Open shipment tracking details and verify tracking link (3DS required)","Validates Web UI behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Open a shipped order""
2. ""Open tracking details""
3. ""Verify tracking link opens correctly""
4. ""Confirm shipment status matches tracking state""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,21,5,"Catalog Management",,,no,"Web UI",Admin,Low,Automated,"3DS required"
106,"Orders: Negative: Capture order number and verify it appears in order history (US address)","Validates Web UI behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,negative,automated,actual,no,e2e,classic,"1. ""Complete checkout successfully""
2. ""Capture the order number on the confirmation page""
3. ""Confirm the order appears in order history""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,21,5,"Catalog Management",,,no,Admin,"New user",Low,Candidate,"US address"
99,"PDP: Add variant to cart and confirm selected variant is retained (US address)","Validates Web UI behavior for guest scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open a product detail page""
2. ""Select a variant and review stock status""
3. ""Add the product to cart""
4. ""Confirm cart reflects the selected variant""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,21,5,"Catalog Management",,,no,"Backend API","Returning user",Medium,"Not automated","US address"
17,"Orders: Open shipment tracking details and verify tracking link (US address, Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open a shipped order""
2. ""Open tracking details""
","1. """"
2. """"
","1. """"
2. """"
",,,28,5,"Order Operations",,,no,Search,Guest,Medium,Candidate,"US address, Discount eligible"
21,"Admin: Sign in to admin and navigate to an admin section (Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,automated,actual,no,e2e,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
","1. """"
2. """"
","1. """"
2. """"
",,,28,5,"Order Operations",,,no,"Web UI",Admin,High,"Not automated","Discount eligible"
5,"Search: Search and sort results (Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,automated,actual,no,e2e,classic,"1. ""Enter a search query""
2. ""Apply sort order and review results""
","1. """"
2. """"
","1. """"
2. """"
",,,28,5,"Order Operations",,,no,"Web UI","New user",High,Automated,"Discount eligible"
58,"Checkout: Select or add delivery address during checkout (Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Proceed to checkout from the cart""
2. ""Select or add a delivery address""
","1. """"
2. """"
","1. """"
2. """"
",,,28,5,"Order Operations",,,no,Search,Admin,High,Candidate,"Discount eligible"
93,"Auth: Start registration with new email and password (EU address, 3DS required)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",medium,major,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Open ShopEase and go to Sign up""
2. ""Enter a new email and a strong password""
","1. """"
2. """"
","1. """"
2. """"
",,,28,5,"Order Operations",,,no,Payments,"Returning user",High,Automated,"EU address, 3DS required"
20,"Admin: Perform admin action and verify changes persist (3DS required, Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,automated,actual,no,api,classic,"1. ""Sign in to ShopEase Admin""
2. ""Navigate to the relevant admin section""
3. ""Perform the admin action and save changes""
4. ""Verify changes are reflected in the system""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,29,5,"Roles & Permissions",,,no,Search,"Returning user",Medium,Candidate,"3DS required, Discount eligible"
1,"Auth: Negative: Register new user and verify account via email (3DS required, Discount eligible)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,negative,automated,actual,no,e2e,classic,"1. ""Open ShopEase and go to Sign up""
2. ""Enter a new email and a strong password""
3. ""Submit registration and open the verification email""
4. ""Verify the account and confirm the profile is active""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,29,5,"Roles & Permissions",,,no,Payments,"New user",Low,Candidate,"3DS required, Discount eligible"
36,"Checkout: Pay by card at checkout (Discount eligible, 3DS required)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Proceed to the payment step in checkout""
2. ""Enter card details""
","1. """"
2. """"
","1. """"
2. """"
",,,29,5,"Roles & Permissions",,,no,Search,Admin,Low,Candidate,"Discount eligible, 3DS required"
37,"Orders: Capture order number and verify it appears in order history (EU address)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Complete checkout successfully""
2. ""Capture the order number on the confirmation page""
3. ""Confirm the order appears in order history""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,29,5,"Roles & Permissions",,,no,Payments,"Returning user",Medium,Automated,"EU address"
100,"Cart: Update cart quantity updates totals (3DS required)","Validates Web UI behavior for new user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",low,minor,functional,positive,is-not-automated,actual,no,api,classic,"1. ""Add a product to the cart""
2. ""Change quantity and confirm totals update""
","1. """"
2. """"
","1. """"
2. """"
",,,29,5,"Roles & Permissions",,,no,Search,"New user",High,"Not automated","3DS required"
2,"Auth: Sign in then sign out clears the session (3DS required)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,e2e,classic,"1. ""Open ShopEase and navigate to Login""
2. ""Sign in as a returning user account""
3. ""Confirm the user lands on the authenticated area""
4. ""Sign out and confirm the session is cleared""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,30,5,"Promotions Management",,,no,Search,"Returning user",High,Candidate,"3DS required"
45,"Cart: Apply then remove promo code updates totals (3DS required, Discount eligible)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,is-not-automated,actual,no,api,classic,"1. ""Add eligible items to the cart""
2. ""Apply a promo code""
3. ""Confirm discount and totals update""
4. ""Remove the promo and confirm totals revert""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,30,5,"Promotions Management",,,no,Admin,Guest,Low,Candidate,"3DS required, Discount eligible"
64,"Returns: Create return request with reason and verify label availability (Discount eligible, EU address)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",medium,major,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open an eligible order""
2. ""Start a return request""
3. ""Select a return reason and submit""
4. ""Confirm return is created and label is available""
","1. """"
2. """"
3. """"
4. """"
","1. """"
2. """"
3. """"
4. """"
",,,30,5,"Promotions Management",,,no,"Backend API",Admin,Low,Automated,"Discount eligible, EU address"
72,"Auth: Complete password reset via email and sign in with new password (Out-of-stock)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,jira:",medium,major,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Open Login and select Forgot password""
2. ""Request a password reset for an existing account""
3. ""Open the reset email and set a new password""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,30,5,"Promotions Management",,,no,Admin,Guest,Low,Candidate,Out-of-stock
97,"Search: Search, sort results, and open a product (3DS required)","Validates Web UI behavior for returning user scenarios.","Seeded demo users exist (see attached CSV) and API is reachable.","No persistent side effects beyond demo data; cleanup not required.","demo,component:web-ui,risk:high,jira:",high,critical,functional,positive,to-be-automated,actual,no,e2e,classic,"1. ""Enter a search query""
2. ""Apply sort order and review results""
3. ""Open a product from the results""
","1. """"
2. """"
3. """"
","1. """"
2. """"
3. """"
",,,30,5,"Promotions Management",,,no,"Web UI","Returning user",High,"Not automated","3DS required"
